date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-05-02,9.7,5.8,12,,,277,35.4,68.5,998.9,
2019-05-03,6.3,1.8,9.9,,,262,21.2,50,1002.4,
2019-05-04,5,0.8,8.6,,,304,21.5,44.5,1003.7,
2019-05-05,6.6,-1.3,13,,,247,16.6,40.8,1013,
2019-05-06,7.5,5.1,9.6,,,247,26,50,1011.9,
2019-05-07,7.3,4,10.9,,,253,24.4,46.3,1013.3,
2019-05-08,8.8,3.5,12.7,,,148,18.1,42.6,1009.4,
2019-05-09,10.7,8.7,12.8,,,143,21.8,48.2,999.5,
2019-05-10,9.6,7.1,14.1,,,174,13.6,29.6,1005.2,
2019-05-11,9,2.4,13.5,,,290,12.8,29.6,1014.1,
2019-05-12,9.4,5.4,14,,,306,19.4,38.9,1026,
2019-05-13,9.7,5,14.6,,,323,16.1,38.9,1034.7,
2019-05-14,9.8,4.3,13.3,,,21,8.8,22.2,1035.4,
2019-05-15,10.1,6.1,14.3,,,275,12,25.9,1030,
2019-05-16,13.1,7.4,20,,,40,20.9,42.6,1023.3,
2019-05-17,11.1,10.1,12.4,,,68,21.4,38.9,1015.1,
2019-05-18,13.6,9.9,19.5,,,62,10.7,22.2,1012.3,
2019-05-19,15.8,12.5,19.9,,,56,13.2,20.4,1010.4,
2019-05-20,16.7,14.2,20.7,,,12,13,27.8,1007.4,
2019-05-21,15.1,12.3,18,,,290,10.6,25.9,1006.5,
2019-05-22,12.8,11.7,15.1,,,299,14,33.3,1011.3,
2019-05-23,13.6,8.1,18.5,,,258,16.4,31.5,1016.1,
2019-05-24,13.9,11.3,18.7,,,232,20.1,37,1011.1,
2019-05-25,13.3,9.9,17.9,,,259,19.5,35.2,1011.4,
2019-05-26,12,10.2,15.3,,,234,21.3,44.5,1006.8,
2019-05-27,13.8,11.6,16.1,,,235,25.2,42.6,1003,
2019-05-28,11.8,9.3,14.4,,,265,17.7,38.9,1006.7,
2019-05-29,10.5,6.7,14.5,,,283,17.6,37,1018.6,
2019-05-30,12.3,7,14.7,,,196,24.4,42.6,1020,
2019-05-31,14.1,11.5,17.1,,,278,13.5,37,1019.5,
2019-06-01,15.5,11.8,19.4,,,232,20.3,44.5,1018.8,
2019-06-02,14.5,8.6,18.5,,,192,11.5,33.3,1017.8,
2019-06-03,18.8,15.5,23.1,,,187,15.4,35.2,1011.9,
2019-06-04,16.3,13.6,18.7,,,359,9.1,20.4,1014.4,
2019-06-05,20.3,14.3,26.2,,,119,15,33.3,1010.5,
2019-06-06,20.9,17.2,26.1,,,110,17.6,37,1009.2,
2019-06-07,15.5,14,17.1,,,338,12.2,29.6,1014,
2019-06-08,15.8,12.8,18.5,,,169,21.2,38.9,1015.2,
2019-06-09,15.9,13.2,18.6,,,208,23.1,44.5,1022,
2019-06-10,15.5,12.2,18.1,,,74,16.4,33.3,1019.5,
2019-06-11,17.8,14.6,22.6,,,65,17.8,31.5,1013.1,
2019-06-12,18,15.2,21.5,,,78,18.6,37,1011.4,
2019-06-13,17.3,15,19.8,,,170,15.3,31.5,1013.1,
2019-06-14,17.8,14.7,22.5,,,146,16.4,35.2,1018.7,
2019-06-15,18.1,16.6,20.8,,,100,18.6,37,1014.4,
2019-06-16,17.9,15.1,21.5,,,276,16.1,35.2,1017,
2019-06-17,17.5,12.9,21.5,,,226,12.6,31.5,1021.4,
2019-06-18,19.3,15.1,22.2,,,150,18.3,37,1018.1,
2019-06-19,21.3,18.2,25,,,137,16.5,37,1011.1,
2019-06-20,19.8,15.9,22.7,,,229,15.4,29.6,1008.1,
2019-06-21,17.2,14.2,20.1,,,262,15.8,31.5,1015.5,
2019-06-22,15.3,11.3,17.7,,,325,12.6,25.9,1023.9,
2019-06-23,16.3,10.4,20.1,,,35,8.1,22.2,1025.9,
2019-06-24,18.3,14,22.3,,,93,12.8,29.6,1027.3,
2019-06-25,20.6,14.6,25.4,,,117,15.3,35.2,1024,
2019-06-26,21.9,17.4,29.2,,,202,16.5,42.6,1018.5,
2019-06-27,17.7,13.9,21.4,,,298,22.4,40.8,1021.2,
2019-06-28,19.5,15.5,24.1,,,332,12.9,27.8,1023.1,
2019-06-29,20.4,13.5,27.2,,,254,14.9,33.3,1019,
2019-06-30,22.1,15.6,31.4,,,218,20.7,42.6,1010.2,
2019-07-01,17.9,15.1,22.1,,,249,29.1,53.7,1010,
2019-07-02,15.2,13.2,17.6,,,272,33.3,61.1,1013.6,
2019-07-03,14.5,11.5,17.4,,,280,27,53.7,1018.4,
2019-07-04,13.6,11.3,15.8,,,261,27,57.4,1016.2,
2019-07-05,15.7,11.9,19.4,,,280,20.8,48.2,1010.3,
2019-07-06,14.1,12.3,17.4,,,248,20.6,44.5,1005,
2019-07-07,15,12.2,18.3,,,282,23.6,42.6,1005.3,
2019-07-08,15.6,12.6,19.7,,,282,20.8,33.3,1010.8,
2019-07-09,16.3,12.3,20.9,,,298,17.6,37,1013.9,
2019-07-10,17.9,14.1,21.4,,,307,18.7,35.2,1015.2,
2019-07-11,17.2,11.4,21.2,,,273,11.5,27.8,1013.1,
2019-07-12,19.1,14.5,23.2,,,245,6.1,20.4,1010.9,
2019-07-13,18.3,13.8,22.5,,,105,9.4,20.4,1012.8,
2019-07-14,17.4,14.6,20.2,,,266,12.1,29.6,1015.5,
2019-07-15,16,14.1,19,,,239,14.7,35.2,1013.4,
2019-07-16,17.1,12.7,21.1,,,309,14,35.2,1011.6,
2019-07-17,18.1,14.9,21.5,,,358,12.6,25.9,1013.7,
2019-07-18,18.2,12.2,21.8,,,179,9.9,31.5,1013.3,
2019-07-19,19.5,17.7,22.9,,,149,15.5,35.2,1012.5,
2019-07-20,19.2,15.1,22.7,,,146,13.2,35.2,1013.8,
2019-07-21,18.7,15.7,22.1,,,225,19.2,42.6,1014.5,
2019-07-22,16.1,12.6,20,,,235,16,31.5,1020.5,
2019-07-23,20.6,16,26.3,,,301,15.8,27.8,1019.5,
2019-07-24,21.6,16.3,27.7,,,132,7.6,24.1,1019.6,
2019-07-25,21.1,18,24.3,,,153,11.9,29.6,1020.8,
2019-07-26,22.6,18.5,26.7,,,58,12.9,24.1,1018.4,
2019-07-27,21.9,17.7,26,,,72,22.6,35.2,1013.6,
2019-07-28,20.7,17,24.6,,,68,18,35.2,1008.1,
2019-07-29,23.1,19,28.3,,,28,9.5,29.6,1009.6,
2019-07-30,20.7,18.1,22.5,,,135,13.6,33.3,1011.8,
2019-07-31,17.5,15.7,19.2,,,102,19.5,35.2,1016.5,
2019-08-01,15.6,13.7,16.9,,,117,11.5,25.9,1017.8,
2019-08-02,17.4,11,22.9,,,313,8,22.2,1015.8,
2019-08-03,19.3,14.3,23.5,,,341,13.5,25.9,1014.7,
2019-08-04,19,13.9,23.1,,,263,10.6,22.2,1014,
2019-08-05,18.6,14.3,21.3,,,208,11.2,27.8,1011.4,
2019-08-06,20.1,16.5,23.5,,,232,16.2,33.3,1006.9,
2019-08-07,18.4,13.9,21.7,,,205,15.6,33.3,1005.6,
2019-08-08,18.2,15,22.5,,,234,17.2,37,1006,
2019-08-09,18.4,14.8,21.8,,,224,17,35.2,1010.2,
2019-08-10,20.6,18.1,24.5,,,186,26,40.8,1007,
2019-08-11,20,17.9,23.2,,,216,27.2,48.2,1010.5,
2019-08-12,19.5,16.4,22.2,,,222,18.1,42.6,1011.4,
2019-08-13,15.2,13.2,16.9,,,243,13.7,31.5,1011.3,
2019-08-14,15.5,11.7,19.3,,,246,16.2,35.2,1013.7,
2019-08-15,16.6,13.8,18.8,,,183,20,44.5,1010.6,
2019-08-16,17.8,15.4,21.2,,,241,16.3,31.5,1011.3,
2019-08-17,17.6,14.7,19.4,,,178,19.8,40.8,1008.8,
2019-08-18,17.1,14.8,18.7,,,197,12.5,29.6,1005.2,
2019-08-19,17.4,13.3,21,,,226,19.6,38.9,1011.3,
2019-08-20,17.6,14.2,21.1,,,221,17.4,35.2,1019.3,
2019-08-21,16.1,11.3,20.2,,,258,13.1,31.5,1025.4,
2019-08-22,17.4,12,20.8,,,184,17.2,37,1026.7,
2019-08-23,19.8,14.4,24.8,,,227,15.4,35.2,1025,
2019-08-24,18.8,13.6,23.6,,,351,7.4,20.4,1026.4,
2019-08-25,21,15.6,26.8,,,104,10.5,27.8,1024.7,
2019-08-26,21.9,16.7,27.2,,,98,10.2,25.9,1023.1,
2019-08-27,22.5,17.6,29.2,,,50,11.4,27.8,1020.6,
2019-08-28,22.8,20.4,25.9,,,126,13.1,37,1014.8,
2019-08-29,21.8,18.1,25.9,,,232,14.2,29.6,1015.1,
2019-08-30,18.6,14.1,21.8,,,208,12.4,31.5,1021.9,
2019-08-31,21.3,15.9,25.4,,,140,11.2,33.3,1017.1,
2019-09-01,20.4,15.7,23.4,,,273,16,37,1009.1,
2019-09-02,15.8,12.4,19.3,,,265,18.6,38.9,1016.8,
2019-09-03,15.9,12.1,20.2,,,232,20.7,46.3,1017,
2019-09-04,16,11.8,18.9,,,212,19.3,40.8,1013.6,
2019-09-05,15,12.2,16.9,,,241,24.4,46.3,1009.3,
2019-09-06,13.8,10.6,17.1,,,228,23,42.6,1018.1,
2019-09-07,15.7,13.7,18.6,,,200,18,38.9,1016.5,
2019-09-08,15.5,13.3,17.3,,,27,7.3,18.5,1019,
2019-09-09,15.2,12.8,17.1,,,38,12.6,27.8,1014.2,
2019-09-10,16.3,14.7,17.4,,,329,14.3,40.8,1008.4,
2019-09-11,15.6,13.1,18.8,,,227,26.8,46.3,1016,
2019-09-12,16.1,12.7,19,,,243,21.3,44.5,1021,
2019-09-13,15.9,13.3,18.1,,,276,27.3,55.5,1024.4,
2019-09-14,13.9,10.2,17.4,,,260,19.6,44.5,1029.8,
2019-09-15,14.8,13,16.9,,,251,32.4,57.4,1014.8,
2019-09-16,13.4,11.4,15.9,,,278,30.9,61.1,1013.3,
2019-09-17,10.4,8.5,11.9,,,280,27.4,64.8,1008.5,
2019-09-18,10.5,6.6,14,,,293,14.3,38.9,1017.1,
2019-09-19,11,6.8,15.1,,,303,13,35.2,1025,
2019-09-20,12.1,7,15.6,,,265,14.4,35.2,1024.5,
2019-09-21,14,11.9,17.5,,,261,8.6,25.9,1020.6,
2019-09-22,12.7,7.3,18.2,,,154,8.1,37,1016.3,
2019-09-23,13.3,12.3,14.7,,,95,24.6,42.6,1017.5,
2019-09-24,13.7,12.7,14.5,,,118,16.2,33.3,1013.8,
2019-09-25,13.9,13.2,15.6,,,74,14.8,27.8,1008.6,
2019-09-26,13.9,12.3,15.7,,,95,18.5,35.2,1010.5,
2019-09-27,15,12.8,16.7,,,173,20.2,40.8,1007,
2019-09-28,14.4,12.3,16.6,,,201,17.6,37,1005.5,
2019-09-29,13.8,12.1,16,,,215,20.2,38.9,998,
2019-09-30,12.8,9.9,15.3,,,315,22.4,59.3,993.2,
2019-10-01,9.4,7.1,10.9,,,261,14.9,44.5,999.5,
2019-10-02,8.8,6.5,13.5,,,258,15.2,40.8,1000.9,
2019-10-03,8.1,5.8,9.6,,,356,16.6,37,1012.1,
2019-10-04,8.4,5.8,10.3,,,86,16.9,40.8,1012.7,
2019-10-05,7.2,5.9,9.3,,,47,20.2,40.8,1019.1,
2019-10-06,6.5,4.3,8.8,,,63,14.4,24.1,1023.5,
2019-10-07,4.6,-1.1,7.6,,,358,7.5,24.1,1020.5,
2019-10-08,10.1,4.5,14.2,,,206,18.7,42.6,1003.6,
2019-10-09,11.8,10,14.3,,,224,19.5,35.2,1001.1,
2019-10-10,11.3,8.9,14.3,,,232,20.4,35.2,1002.9,
2019-10-11,12.6,10.8,15,,,219,29.3,51.8,1003.2,
2019-10-12,12.8,11.9,14.2,,,229,24.7,48.2,1003.4,
2019-10-13,12.1,11,15.3,,,191,16.1,38.9,1009.7,
2019-10-14,13.3,10.6,16.8,,,267,24.6,55.5,1010.7,
2019-10-15,12.3,9.8,14.6,,,113,19.7,40.8,1010,
2019-10-16,12,11.2,13,,,338,10.5,25.9,1005.7,
2019-10-17,12.1,7.6,13.9,,,199,12.9,29.6,1009.1,
2019-10-18,12.8,9.5,14.1,,,163,20.2,40.8,1007.1,
2019-10-19,12,10.4,13.5,,,187,23.8,38.9,1006.5,
2019-10-20,12,10.5,13,,,202,8.8,29.6,1010.5,
2019-10-21,11.8,11.1,12.9,,,62,10.2,27.8,1018.2,
2019-10-22,12.2,11.2,13.7,,,228,17.9,37,1019.8,
2019-10-23,11.5,10.4,12.9,,,206,13.6,25.9,1020,
2019-10-24,11.8,11,13.1,,,141,20.7,38.9,1011,
2019-10-25,12.7,11.4,14.2,,,215,22.1,44.5,1012,
2019-10-26,14,12.1,15,,,208,32,53.7,1007.5,
2019-10-27,11.1,9,14.8,,,246,29.7,55.5,1007.7,
2019-10-28,8.4,6.4,11.5,,,284,14.5,42.6,1015.4,
2019-10-29,5.4,1.5,8.6,,,359,16,29.6,1025.8,
2019-10-30,4,-1.9,8.9,,,265,9.4,25.9,1030.3,
2019-10-31,6.9,4.6,9.3,,,257,13.1,33.3,1025.6,
2019-11-01,6.2,2.8,7.8,,,176,20.9,44.5,1013.4,
2019-11-02,8.8,5.7,11.4,,,167,13.5,35.2,991.5,
2019-11-03,10.4,8.6,11.7,,,147,9,24.1,989.6,
2019-11-04,8.9,7.5,10.1,,,65,22.3,38.9,992,
2019-11-05,5.1,3,7.1,,,40,20.3,38.9,997.3,
2019-11-06,3.9,2.7,5.1,,,10,9.8,27.8,1000.7,
2019-11-07,5.5,2.3,8,,,91,12.8,27.8,1003.9,
2019-11-08,7.7,5.9,9.4,,,166,11.6,31.5,1007.2,
2019-11-09,7,5.7,8.3,,,353,12.4,29.6,1006.5,
2019-11-10,5.8,3.4,7.8,,,324,7.7,22.2,1011.7,
2019-11-11,6.6,5.5,7.5,,,183,24.3,48.2,1009.2,
2019-11-12,6.6,5.6,7.7,,,180,27.1,48.2,1003,
2019-11-13,6.8,6,7.6,,,174,17.2,35.2,1001.4,
2019-11-14,6.6,5.3,7.5,,,188,11.9,27.8,1008.7,
2019-11-15,7.4,5,9.3,,,82,28.7,50,1013.3,
2019-11-16,8.7,7.2,9.6,,,127,24.2,51.8,1004.7,
2019-11-17,6.7,4.8,7.6,,,171,18.9,51.8,1014.3,
2019-11-18,9.2,6.9,9.9,,,103,24.1,38.9,1007.3,
2019-11-19,7.4,6.3,8.4,,,186,24.7,44.5,1009.8,
2019-11-20,7.5,5.7,8.6,,,125,14.7,33.3,1019.3,
2019-11-21,8.7,8,9.5,,,106,17,35.2,1015.5,
2019-11-22,8.9,8,9.5,,,124,19.1,38.9,1011.8,
2019-11-23,7.1,6.4,8.8,,,93,27.7,44.5,1014,
2019-11-24,6.7,6.4,7.2,,,94,27.6,42.6,1015.2,
2019-11-25,6.1,5.5,7,,,112,22.3,35.2,1014.3,
2019-11-26,6.6,5.9,7.6,,,158,17.4,29.6,1007,
2019-11-27,7.8,7.1,8.4,,,144,22.6,37,996.6,
2019-11-28,8.6,8.1,9.5,,,187,20.6,38.9,985.2,
2019-11-29,3.4,1.8,7.1,,,294,24,55.5,996.5,
2019-11-30,1.1,-1.9,5.1,,,266,10.5,27.8,1016.8,
2019-12-01,2.3,0.3,4,,,259,11.5,31.5,1019.1,
2019-12-02,2.7,-1.7,5.5,,,286,15.1,31.5,1016.6,
2019-12-03,2.7,-3.9,8.4,,,245,16.5,42.6,1020.7,
2019-12-04,7.1,5.9,8.1,,,252,18,35.2,1017.9,
2019-12-05,6.4,5.7,7.3,,,225,25.8,50,1013.1,
2019-12-06,6.9,5.1,8,,,222,35.9,59.3,999.4,
2019-12-07,7.1,5,8.5,,,252,26.8,55.5,998,
2019-12-08,7.4,5.7,9,,,219,31.9,55.5,992.5,
2019-12-09,6.2,3.8,7.5,,,237,32.2,61.1,991.9,
2019-12-10,3.4,-0.5,5.3,,,239,20,59.3,1015.2,
2019-12-11,5,4,5.6,,,198,24.5,55.5,1006.5,
2019-12-12,4.7,3.9,5.7,,,206,11.9,33.3,998.7,
2019-12-13,4.8,4.3,5.2,,,133,26.7,44.5,988,
2019-12-14,4.4,3.1,5.4,,,188,24.1,48.2,983,
2019-12-15,5,4,6,,,221,37.5,64.8,990.9,
2019-12-16,5.7,4.7,6.4,,,209,21.8,46.3,1004.1,
2019-12-17,6.8,5.3,8.3,,,165,15.5,37,1002.8,
2019-12-18,6.5,4.1,9.3,,,234,24.2,55.5,1009.3,
2019-12-19,5.8,3.1,7.2,,,147,22.1,40.8,1016.1,
2019-12-20,5.8,4.9,6.9,,,128,22,38.9,997.4,
2019-12-21,6.4,4.3,7.4,,,200,12.2,29.6,990.3,
2019-12-22,5.4,4.6,5.9,,,127,24.4,37,990.5,
2019-12-23,6.3,5.8,7.1,,,164,18.2,35.2,997.7,
2019-12-24,5.8,3.7,6.8,,,222,13.5,29.6,1006.4,
2019-12-25,4.7,3,6.4,,,256,8.8,24.1,1012.7,
2019-12-26,3.8,-0.1,5.8,,,320,13.5,25.9,1020.6,
2019-12-27,1.8,0.1,2.8,,,12,17.7,31.5,1031.8,
2019-12-28,-0.4,-1,1.3,,,248,7.7,27.8,1042.1,
2019-12-29,2.6,0.5,4.6,,,212,20.1,38.9,1033.6,
2019-12-30,6,4.8,8,,,240,25.1,44.5,1019.5,
2019-12-31,5.9,2,8.4,,,290,25.2,55.5,1022.7,
