date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-01-30,2.8,1.3,3.7,,,126,12.6,,1017.1,
2017-01-31,2.6,2.1,3.1,,,66,18.9,,1020.4,
2017-02-01,1.8,0.7,2.4,,,131,18.5,,1021.9,
2017-02-02,0.8,0.4,1.4,,,140,25.5,,1014.9,
2017-02-03,1.5,0.2,2.7,,,116,24.2,,1009.3,
2017-02-04,2.4,1.9,3.1,,,126,20.6,,1005.5,
2017-02-05,2.4,1.4,2.8,,,83,17.6,,1009.3,
2017-02-06,1.4,-0.6,2.7,,,55,23,,1023.9,
2017-02-07,-1.5,-2.2,-0.7,,,59,26.1,,1029.4,
2017-02-08,-2,-2.6,-1.4,,,71,20.9,,1033.4,
2017-02-09,-2.8,-3.1,-2.3,,,87,15.2,,1036.4,
2017-02-10,-0.7,-2.3,0.9,,,90,21.7,,1034,
2017-02-11,-0.2,-1,0.4,,,87,28.5,,1034.1,
2017-02-12,-0.1,-2.1,1.5,,,83,21.6,,1038.4,
2017-02-13,-2.6,-5,-0.7,,,58,6.4,,1040.3,
2017-02-14,-1.1,-5.6,3.7,,,283,5.4,,1037,
2017-02-15,0.4,-3.9,5.5,,,158,8.2,,1033.6,
2017-02-16,2.4,-2.8,6.2,,,218,17.5,,1024.2,
2017-02-17,4.4,3,6,,,262,12.7,,1018.3,
2017-02-18,3.8,2.4,5.2,,,266,16.2,,1021.4,
2017-02-19,4.3,2.6,5.5,,,230,24.2,,1013.4,
2017-02-20,6.1,4.5,8.3,,,242,32.8,,1002.3,
2017-02-21,6.4,3.2,8.4,,,273,34.2,,1000.6,
2017-02-22,6,3.5,8.4,,,240,36.3,,990.7,
2017-02-23,4.3,0.1,6.4,,,248,27.1,,986.6,
2017-02-24,1.3,-0.2,3.4,,,319,23,,998.6,
2017-02-25,1.2,-3.5,3.7,,,232,19.4,,1011.8,
2017-02-26,5.7,3.9,6.8,,,235,25.7,,1002.8,
2017-02-27,6.4,5.5,7.5,,,180,24.1,,999.7,
2017-02-28,5.1,2.8,7,,,185,23.6,,988,
2017-03-01,4,2.4,6.3,,,215,26.5,,993.1,
2017-03-02,3.5,1.5,5.5,,,224,16,,998.2,
2017-03-03,4.3,2.3,6.9,,,224,20.9,,1006,
2017-03-04,4.1,2,6.8,,,88,13.4,,1000.1,
2017-03-05,3.9,2.3,5.1,,,87,26.1,,999.7,
2017-03-06,1.7,0.3,2.9,,,66,24.2,,1006.8,
2017-03-07,-0.1,-1.2,0.8,,,357,18.9,,1013.8,
2017-03-08,1.7,-1.2,4.4,,,190,19.4,,1016.4,
2017-03-09,4.3,3.4,5.2,,,202,14,,1013.1,
2017-03-10,5.8,2.6,8.6,,,287,18.4,,1019.1,
2017-03-11,3.2,0.4,7.6,,,230,7.4,,1026,
2017-03-12,2.3,0.5,3.9,,,127,15,,1026.3,
2017-03-13,3,0.6,4.9,,,157,12.5,,1026,
2017-03-14,5.6,-0.2,9.4,,,231,18.3,,1023.2,
2017-03-15,7.3,5.1,10.7,,,272,33.8,,1021.3,
2017-03-16,7.1,4.2,11.7,,,235,20.1,,1018.4,
2017-03-17,6,2.6,9.1,,,249,27.2,,1004.5,
2017-03-18,3.9,2.5,6.1,,,274,22,,994.8,
2017-03-19,2.1,-1.3,3.9,,,194,18.7,,1003.4,
2017-03-20,5.7,2.9,8.6,,,209,16.8,,999.8,
2017-03-21,6.4,2.2,9.6,,,239,28.4,,1001,
2017-03-22,5.9,2.7,10.3,,,230,21.5,,1014.8,
2017-03-23,4.8,-0.5,9.9,,,,8.6,,1024.3,
2017-03-24,5.3,-0.1,10.9,,,290,12.6,,1030.5,
2017-03-25,6.9,4.1,10.8,,,305,20.4,,1027.2,
2017-03-26,,,,,,,,,,
2017-03-27,7.2,4.3,13.2,,,265,13.7,,1023.7,
2017-03-28,5.1,1.7,6.6,,,225,8.5,,1019.4,
2017-03-29,4.6,0.7,7.6,,,265,12,,1016.9,
2017-03-30,7.4,5.1,11.4,,,194,13.6,,1021.2,
2017-03-31,10.2,6,13.7,,,177,14.5,,1015.2,
2017-04-01,10.8,5.4,16.6,,,198,9.5,,1011.3,
2017-04-02,10.2,6.6,15.2,,,236,8.6,,1015.8,
2017-04-03,8.5,6.5,10.5,,,342,11,,1025.3,
2017-04-04,5.5,2.9,8.7,,,,8.7,,1026.1,
2017-04-05,7.5,4.1,10.8,,,263,24,,1017.1,
2017-04-06,8.2,4.9,11.7,,,305,25.9,,1017.1,
2017-04-07,10.2,8,13.8,,,297,19.6,,1013.8,
2017-04-08,9.1,7.7,10.4,,,287,17.6,,1020.2,
2017-04-09,8.8,2.6,14.5,,,239,15.7,,1021.8,
2017-04-10,9.3,6.3,12.2,,,241,30.2,,1010.7,
2017-04-11,7.1,4.9,10.2,,,280,32.2,,1014.5,
2017-04-12,8.1,5.5,10.6,,,252,26.6,,1004.9,
2017-04-13,7.9,5.6,10.1,,,277,22.6,,1003,
2017-04-14,7.5,5.6,10.9,,,284,23.4,,1007.7,
2017-04-15,4.9,2,7.2,,,69,18.3,,1004.7,
2017-04-16,2.7,0.5,5,,,109,13.7,,1013.8,
2017-04-17,4.2,2,6.4,,,114,22,,1016.6,
2017-04-18,2.7,0.1,5.4,,,45,17.1,,1028.7,
2017-04-19,3.6,-0.4,7.6,,,,6.7,,1035.9,
2017-04-20,5.9,1.2,8.9,,,251,19.1,,1031.9,
2017-04-21,9.2,5.9,11.9,,,266,30.7,,1017.3,
2017-04-22,6.8,4.1,10.5,,,299,27.9,,1012.1,
2017-04-23,6.3,4.2,8.4,,,287,24,,1014,
2017-04-24,5.7,2.9,10,,,241,27.5,,1007.6,
2017-04-25,4.3,0.8,8.4,,,255,23.5,,1001.9,
2017-04-26,4,0.3,7.3,,,268,14,,1009,
2017-04-27,5.2,-0.4,8.6,,,223,14.5,,1012.1,
2017-04-28,7.5,6.2,10,,,157,21.2,,1012.7,
2017-04-29,5.5,3.7,7.7,,,101,11.7,,1017,
2017-04-30,6.2,0.7,9.4,,,131,13.3,,1023.4,
2017-05-01,8.2,5.5,12,,,95,27.1,,1023.1,
2017-05-02,8.8,4.8,13.6,,,73,25.5,,1026.2,
2017-05-03,10.4,7.6,15,,,73,21.1,,1028.7,
2017-05-04,9.8,6,14.5,,,56,24.3,,1027.8,
2017-05-05,9.9,7.8,12.7,,,38,17.5,,1024.4,
2017-05-06,11.6,8.8,15.4,,,61,7.9,,1017.9,
2017-05-07,8.9,6.9,10.9,,,155,10.4,,1014,
2017-05-08,8.1,6.1,10.3,,,9,22.6,,1017.3,
2017-05-09,6.5,1.5,9.8,,,332,11.7,,1017.5,
2017-05-10,5.7,4.8,7.1,,,124,16.6,,1007.4,
2017-05-11,7.5,5.1,10.1,,,138,20.4,,1007.2,
2017-05-12,9.4,5.4,13.7,,,83,22.3,,1009.6,
2017-05-13,12.5,7.8,18.2,,,102,17.3,,1013.2,
2017-05-14,13.1,9.9,17.9,,,169,11.4,,1018.5,
2017-05-15,12.5,7.5,16.1,,,272,9.9,,1025.8,
2017-05-16,10.8,9.6,11.5,,,149,16,,1029.4,
2017-05-17,13.4,10.2,16.9,,,160,16,,1023,
2017-05-18,16,13,19.6,,,138,24.2,,1013.5,
2017-05-19,,,,,,,,,,
2017-05-20,15,12.9,16.8,,,305,19.3,,1015.5,
2017-05-21,14.6,9.2,19,,,291,16.6,,1025.1,
2017-05-22,13.3,7.7,17.2,,,84,7.1,,1021.8,
2017-05-23,14.6,9.3,18.7,,,181,7.9,,1015.2,
2017-05-24,13.7,11.3,17,,,293,18.4,,1015.9,
2017-05-25,14.5,8,18.9,,,288,16,,1018.3,
2017-05-26,17.8,12.8,22.8,,,338,15.2,,1020.2,
2017-05-27,17.5,11,22.1,,,186,10.2,,1022.7,
2017-05-28,18.3,14.6,23.6,,,194,21.2,,1016.4,
2017-05-29,15,14,16.5,,,279,12,,1013.2,
2017-05-30,15.3,13.7,20.2,,,185,15,,1010.5,
2017-05-31,14.4,12.4,15.7,,,271,32.1,,1012.1,
2017-06-01,14.2,10.6,18.2,,,291,24.7,,1017.7,
2017-06-02,13.7,7.7,18,,,336,10.3,,1018.4,
2017-06-03,14.3,11.7,16.5,,,137,19.3,,1016.9,
2017-06-04,14.2,12.7,16.7,,,253,9.6,,1009.6,
2017-06-05,14.6,10.1,18.2,,,224,19.5,,1012.2,
2017-06-06,16.4,13.1,19.7,,,124,25.5,,1006,
2017-06-07,13,11.6,14.7,,,205,21,,,
2017-06-08,14.4,11.2,17.5,,,222,25.5,,1011.6,
2017-06-09,16.5,13.2,20.1,,,154,20.4,,1011.9,
2017-06-10,15.5,12.8,18.9,,,232,12.3,,1016.6,
2017-06-11,18.1,12.8,22.9,,,199,16,,1015.1,
2017-06-12,15.3,12,18.6,,,246,24.6,,1005.9,
2017-06-13,15.2,13.2,17.8,,,275,30.5,,1009.3,
2017-06-14,16,12,19.7,,,284,18.6,,1016.6,
2017-06-15,16.7,12.3,20.1,,,215,13.2,,1016.1,
2017-06-16,16.2,14.6,18.5,,,259,26.7,,1009,
2017-06-17,17.4,13.7,21.7,,,300,23.7,,1017,
2017-06-18,19.2,12.5,25,,,266,16,,1022,
2017-06-19,20,15.9,23,,,312,10.3,,1020.2,
2017-06-20,17.5,14.5,19.5,,,289,24.2,,1015.4,
2017-06-21,15.2,10.6,18.1,,,284,18.3,,1016.4,
2017-06-22,15.2,11.1,17.9,,,198,11.2,,1011.1,
2017-06-23,16.4,15.5,17.8,,,139,13,,1006.3,
2017-06-24,16.3,13.4,19.2,,,247,23.2,,1006.5,
2017-06-25,15.5,12.3,18.9,,,244,25.9,,1004.6,
2017-06-26,15,12.1,18,,,264,30,,1006.2,
2017-06-27,13.9,10.2,17.9,,,242,16.2,,1011.4,
2017-06-28,15.4,12.4,19.6,,,93,18.7,,1006.9,
2017-06-29,16.2,15,18.6,,,63,26,,997.9,
2017-06-30,,,,,,,,,,
2017-07-01,14.8,13.7,17.1,,,345,16.4,,1003,
2017-07-02,15.4,12.3,19.5,,,277,23.5,,1009.4,
2017-07-03,14.6,11.3,17.3,,,253,24.3,,1013.5,
2017-07-04,15.2,10.4,19.6,,,272,20.6,,1014.3,
2017-07-05,15.4,11.1,19.4,,,265,12.4,,1017.3,
2017-07-06,15.3,10.7,18.8,,,241,13.2,,1019.5,
2017-07-07,16.7,14.7,19,,,150,9.2,,1014.7,
2017-07-08,17.4,14.8,21.9,,,266,16.5,,1012.1,
2017-07-09,15.6,12.1,19.1,,,258,13.5,,1014.3,
2017-07-10,15.4,10.9,17.8,,,205,7.4,,1011,
2017-07-11,17,13.7,20.4,,,238,14.5,,1007.5,
2017-07-12,15.3,13.7,16.5,,,258,12.8,,1007.8,
2017-07-13,15.9,12.8,19.8,,,287,20.9,,1014.6,
2017-07-14,14.6,9.6,19.5,,,250,12.7,,1015.7,
2017-07-15,16,9.3,20.7,,,212,11.5,,1018.6,
2017-07-16,15.6,12.7,18.4,,,220,16.6,,1018.5,
2017-07-17,16.2,10.5,21,,,275,19.5,,1018,
2017-07-18,15.9,12,19,,,275,15.2,,1020.1,
2017-07-19,17.1,13.9,20.1,,,167,9,,1017.8,
2017-07-20,18.1,14.3,21.5,,,99,14.1,,1012,
2017-07-21,16.4,15.9,17.2,,,92,12.2,,1013.7,
2017-07-22,17.9,15.3,21.1,,,99,16.7,,1017.8,
2017-07-23,17,15.7,19.8,,,93,18.6,,1013.4,
2017-07-24,16.5,14.4,18.8,,,45,9.3,,1010.9,
2017-07-25,16.9,15.5,18.1,,,15,17.1,,1008.1,
2017-07-26,17.9,15.8,20.7,,,356,17.7,,1005.7,
2017-07-27,17.1,14.5,19.8,,,238,9.4,,1004.6,
2017-07-28,16.4,11.4,19.9,,,219,15.1,,1006.9,
2017-07-29,16.4,12.9,21.3,,,207,19.9,,1009.5,
2017-07-30,18.1,13.6,21.5,,,173,15.6,,1007.8,
2017-07-31,18.2,12.9,22.5,,,217,15.8,,1012.9,
2017-08-01,18.6,16.1,21.9,,,8,8,,1015.3,
2017-08-02,18.2,14.3,22.9,,,217,15,,1015.1,
2017-08-03,17.3,15.3,18.5,,,187,15.4,,1009,
2017-08-04,17.4,16.3,19.3,,,224,26.7,,1004.7,
2017-08-05,17.8,14.6,21.8,,,244,26.4,,1008.4,
2017-08-06,16.4,13.3,20,,,262,20.7,,1015.7,
2017-08-07,16.5,11.9,19.5,,,199,17.5,,1020.4,
2017-08-08,19.3,16.8,22.3,,,122,20.2,,1016.7,
2017-08-09,19.4,16.1,22,,,185,19.6,,1013.2,
2017-08-10,17.7,13.8,21,,,242,11.8,,1018.6,
2017-08-11,16.5,12.4,19.3,,,343,12.7,,1015.8,
2017-08-12,16.7,15.7,18.8,,,282,16.8,,1008.8,
2017-08-13,16.1,12.9,19.7,,,267,22.1,,1014.7,
2017-08-14,14.7,8.9,18.5,,,207,8.5,,1024,
2017-08-15,18.7,14.6,22,,,125,25,,1020,
2017-08-16,18.3,15.1,21.4,,,327,12.3,,1018.3,
2017-08-17,17.6,14.1,20.3,,,147,16.9,,1018,
2017-08-18,18.1,15.6,19.7,,,185,15.4,,1011.3,
2017-08-19,16.7,15.2,18.9,,,222,20.9,,1010.1,
2017-08-20,16.1,13.9,19,,,226,20.6,,1014.6,
2017-08-21,16.4,13.5,20,,,276,20.1,,1015.3,
2017-08-22,16.5,13.6,19.5,,,305,16.3,,1017.9,
2017-08-23,15.6,11.5,18.6,,,336,13.7,,1018.3,
2017-08-24,15.4,9.7,19,,,173,12.4,,1014,
2017-08-25,17.3,14.3,21.2,,,259,22.3,,1014.2,
2017-08-26,15.9,12.4,18.7,,,215,10.1,,1016.9,
2017-08-27,16.9,14.1,20.8,,,266,12.5,,1014.2,
2017-08-28,16,10.9,19.3,,,209,10.5,,1019.5,
2017-08-29,18.2,13.7,20.8,,,172,16.3,,1015.7,
2017-08-30,18.1,17.3,19.6,,,333,11,,1010.1,
2017-08-31,16.5,12.3,17.6,,,266,14,,1008.2,
2017-09-01,14.7,10,18.3,,,295,10.3,,1018.9,
2017-09-02,14.6,11.4,17.1,,,337,11.2,,1018.9,
2017-09-03,14.4,9.3,18.3,,,338,9.8,,1016.9,
2017-09-04,14.6,10.7,16.8,,,308,16.5,,1013.4,
2017-09-05,16.2,14.9,17.6,,,353,10.4,,1017,
2017-09-06,16.1,14,17.1,,,138,16.3,,1009.7,
2017-09-07,13.2,12.5,14.1,,,96,13.5,,1006.4,
2017-09-08,14.1,11.3,15.3,,,201,19,,1001.1,
2017-09-09,14.4,11.6,15.8,,,196,16.6,,995.2,
2017-09-10,13.8,9.1,17.7,,,200,16.1,,1000.8,
2017-09-11,15.1,14.4,16.3,,,177,27.8,,996.6,
2017-09-12,14.9,13.1,17.2,,,205,22,,998.4,
2017-09-13,13,12,14.7,,,199,29.6,,992.5,
2017-09-14,12.6,10.7,15,,,248,23.9,,990.5,
2017-09-15,13,10.5,16.8,,,243,21.3,,1003.2,
2017-09-16,12.9,10.9,15.6,,,187,14.6,,1009.8,
2017-09-17,13,10.2,15,,,101,9.7,,1014,
2017-09-18,11.6,6.5,16.2,,,293,8,,1013.2,
2017-09-19,12.5,9,16.3,,,241,15.2,,1013.1,
2017-09-20,13.7,11.5,17.1,,,260,12.6,,1014.6,
2017-09-21,13.1,10.2,15.7,,,,7.8,,1020.5,
2017-09-22,12.3,9.2,14.2,,,3,10.5,,1021.6,
2017-09-23,13.6,10.4,15.7,,,325,9.9,,1023.9,
2017-09-24,15.7,13.7,18.9,,,51,12.5,,1026,
2017-09-25,14.9,12.7,17.7,,,66,18.7,,1027.8,
2017-09-26,15.4,14.1,18,,,82,15.4,,1029.7,
2017-09-27,15.4,13.7,18.4,,,77,15.8,,1030.7,
2017-09-28,14.7,13.6,16.2,,,105,24.5,,1029.8,
2017-09-29,14.3,13,16.3,,,107,22.9,,1027.2,
2017-09-30,13.6,12.1,15.4,,,111,29.3,,1021.7,
2017-10-01,13.1,11.8,14.6,,,146,21.7,,1019.6,
2017-10-02,13.1,11.8,15.1,,,186,28.1,,1008.6,
2017-10-03,13,11.5,15.7,,,241,26.3,,1006.1,
2017-10-04,10.9,8.7,12.8,,,248,28.7,,1007.5,
2017-10-05,10.3,9.1,11.8,,,267,20.4,,997.9,
2017-10-06,10.7,7.9,14.1,,,287,14.9,,1004.6,
2017-10-07,10,7.5,11.1,,,255,18.4,,1005.7,
2017-10-08,8.8,5.8,10.7,,,306,17.9,,1007.9,
2017-10-09,9.4,5.5,12.1,,,298,19.2,,1012.9,
2017-10-10,8.9,3.7,12.6,,,243,12.8,,1009.4,
2017-10-11,12.5,10.6,14.9,,,230,17.8,,1007.6,
2017-10-12,12.5,10.6,14,,,247,32.7,,1006.1,
2017-10-13,12,8.9,15.2,,,248,19.3,,1018.5,
2017-10-14,15.2,13.5,16.6,,,241,22.7,,1018.6,
2017-10-15,14.2,12.9,16.2,,,215,15.5,,1021.8,
2017-10-16,13.4,10.6,15.9,,,226,11.6,,1018.9,
2017-10-17,13.6,11.8,15,,,209,20.1,,1016.1,
2017-10-18,12.5,11.4,13.8,,,231,13.7,,1014.6,
2017-10-19,11.8,10.6,12.6,,,99,15.3,,1017.1,
2017-10-20,11.8,11.4,12.1,,,109,22.9,,1013.9,
2017-10-21,11.9,11.6,12.1,,,105,12,,1013,
2017-10-22,11.2,8.9,13.4,,,157,14.3,,1009.7,
2017-10-23,9.9,8,11.3,,,86,17.3,,1015.1,
2017-10-24,9.7,8,11.8,,,123,26.8,,1020.6,
2017-10-25,12.8,10.8,14.6,,,235,23,,1011.1,
2017-10-26,11.4,10.4,13,,,255,20.9,,1015,
2017-10-27,9.9,8.3,10.7,,,296,23.3,,1014.1,
2017-10-28,10.9,9.7,12.8,,,271,33.7,,1001.5,
2017-10-29,8.2,6,10.4,,,324,37.7,,993.9,
2017-10-30,5.8,4.5,7.6,,,318,23.7,,1016.1,
2017-10-31,6.6,0.7,9.8,,,261,14.6,,1018.5,
2017-11-01,11.4,9.4,13,,,243,19.8,,1010.7,
2017-11-02,10.3,7.3,11.6,,,276,19.9,,1005,
2017-11-03,7.8,2.6,10.3,,,243,12.4,,1013.2,
2017-11-04,9.7,8.8,10.9,,,187,18.2,,1008.5,
2017-11-05,10.1,7.6,11.3,,,222,15.4,,1004.2,
2017-11-06,6,2.6,10.1,,,268,11.3,,1018.5,
2017-11-07,5.4,0.5,9.2,,,169,9.9,,1026.8,
2017-11-08,7.8,5.4,9.3,,,90,11,,1023.9,
2017-11-09,8,7.3,8.9,,,210,18,,1017,
2017-11-10,7,5.5,8.6,,,235,25.5,,1003.1,
2017-11-11,5.6,4.1,6.9,,,266,27.3,,997,
2017-11-12,5.6,2.6,7.7,,,257,17.8,,997.3,
2017-11-13,3,-1.3,5.4,,,312,12.9,,1010.6,
2017-11-14,5.2,-0.4,8.6,,,242,19,,1014.9,
2017-11-15,6.4,3.9,9,,,250,14.2,,1021,
2017-11-16,6.2,1.8,8.8,,,211,15.3,,1020.7,
2017-11-17,6.1,4.3,8.5,,,252,19.8,,1018.9,
2017-11-18,5.7,3.5,6.8,,,238,26.4,,1005.5,
2017-11-19,4.3,2,5.9,,,291,27.8,,999.6,
2017-11-20,2,-2.3,5.3,,,307,7.2,,1010.2,
2017-11-21,3.4,1.9,4.4,,,111,12.7,,1010.4,
2017-11-22,7.6,4,10,,,168,26.4,,1002.4,
2017-11-23,8.8,7.5,10.8,,,194,26.3,,999.1,
2017-11-24,6.4,4,7.4,,,214,16.8,,1006.3,
2017-11-25,2.9,1.4,4.5,,,232,9.7,,1008.4,
2017-11-26,4.7,2.8,6.2,,,225,26.2,,1008.5,
2017-11-27,5.2,4.3,5.8,,,212,30.7,,1006.2,
2017-11-28,5.2,4.4,6.3,,,212,25.8,,995.4,
2017-11-29,3,-0.5,4.5,,,253,9,,1002,
2017-11-30,1.6,-0.9,3.8,,,348,6.7,,1004.2,
2017-12-01,2.5,-0.3,3.6,,,350,17,,1014.1,
2017-12-02,1.2,-2,3.8,,,241,17.2,,,
2017-12-03,4,2.5,6.2,,,237,23.4,,1014.2,
2017-12-04,2.7,0.8,5.7,,,284,14.1,,1017.3,
2017-12-05,7,1.8,9,,,268,29.7,,1018.1,
2017-12-06,8.1,6.9,9,,,260,31.2,,1014.7,
2017-12-07,6.6,5.3,8.3,,,221,33.4,,1004.9,
2017-12-08,4.4,2.8,6.1,,,236,28.3,,995.3,
2017-12-09,3.4,1.8,5.2,,,245,32,,995.9,
2017-12-10,1.8,1,2.2,,,198,24.9,,990.7,
2017-12-11,1.3,0.5,2,,,63,17.7,,986.4,
2017-12-12,1.6,0.6,2.4,,,326,17.6,,992.9,
2017-12-13,2.9,1.9,3.6,,,201,35.1,,999.9,
2017-12-14,3.3,1.6,4.8,,,217,27.8,,982.3,
2017-12-15,3.2,1.4,4.1,,,247,18.3,,991.8,
2017-12-16,1.2,-1.1,3,,,263,12.4,,1001.5,
2017-12-17,0.4,-0.9,1.4,,,302,12.3,,1016.1,
2017-12-18,2.1,0.3,3.3,,,207,16.7,,1023.1,
2017-12-19,3.2,2.3,4.1,,,317,8.7,,1028.2,
2017-12-20,4.2,1.3,6.7,,,213,12.4,,1029.2,
2017-12-21,6,4.6,7.7,,,285,19.9,,1025.8,
2017-12-22,5,4,5.9,,,276,20.1,,1026.3,
2017-12-23,8.2,4.9,10.1,,,256,35.1,,1014.2,
2017-12-24,9.1,7.9,10.5,,,259,33.5,,1007.9,
2017-12-25,7.8,7.1,9.2,,,233,30.1,,1006.2,
2017-12-26,5.7,4.9,6.8,,,207,32.7,,995,
2017-12-27,4.6,3.6,5.2,,,172,25.5,,989.7,
2017-12-28,4.2,2.7,4.9,,,212,13.5,,989,
2017-12-29,3.8,2.4,4.8,,,222,21.9,,998.3,
2017-12-30,2.9,1.8,4.2,,,158,25.2,,997.1,
2017-12-31,4.2,0.9,7.5,,,195,16,,996.2,
