date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-03-12,4.2,2.4,6.6,,,133,27.5,44.5,1026.6,
2022-03-13,5.4,3,7.8,,,117,23.9,42.6,1025,
2022-03-14,5.1,2.6,8.5,,,114,17.3,37,1026.2,
2022-03-15,4.3,-0.1,7.1,,,253,7,24.1,1026.2,
2022-03-16,2.8,1.5,4.9,,,66,9.7,31.5,1030.4,
2022-03-17,4.2,2,6.3,,,150,26.4,44.5,1030,
2022-03-18,5.2,-1,10.7,,,288,14,27.8,1042.1,
2022-03-19,5.5,1.7,10.2,,,15,11.8,27.8,1048.9,
2022-03-20,4,0.6,8.2,,,98,17.2,38.9,1043.7,
2022-03-21,6,4,8.6,,,130,21.7,38.9,1037.8,
2022-03-22,5.3,2,8.7,,,164,8.2,27.8,1035.2,
2022-03-23,5.5,0.8,10.2,,,3,8.6,22.2,1033.5,
2022-03-24,6.1,-2.2,12.4,,,247,8,24.1,1029.9,
2022-03-25,9.5,2.5,15.2,,,283,19,46.3,1027.2,
2022-03-26,9.4,5.6,13.1,,,328,20.5,40.8,1026.7,
2022-03-27,,,,,,,,,,
2022-03-28,7.9,5.1,12,,,277,27.7,55.5,1017.4,
2022-03-29,5.3,2.9,8.9,,,314,15,33.3,1008.8,
2022-03-30,1.4,-0.3,3.5,,,81,17.2,31.5,1008.8,
2022-03-31,1.8,-1.8,4.9,,,53,12.7,25.9,1011.1,
2022-04-01,2.4,-0.3,5.6,,,64,15.6,33.3,1014.6,
2022-04-02,1.6,-0.7,5,,,16,17.7,37,1018.5,
2022-04-03,2.9,-4.5,7.9,,,267,15.2,38.9,1014.3,
2022-04-04,4.9,3.1,8.5,,,240,38.2,68.5,994.4,
2022-04-05,4.5,1.3,7.4,,,277,25,59.3,995.1,
2022-04-06,4.9,1.1,8.7,,,210,22,46.3,993,
2022-04-07,6.3,4.7,7.8,,,207,24.5,40.8,978.9,
2022-04-08,4.5,2,7.2,,,263,33.2,64.8,984,
2022-04-09,5.2,1.9,8.8,,,265,33.5,64.8,994.8,
2022-04-10,5.9,3.8,9.3,,,282,32.3,59.3,1007.6,
2022-04-11,5.2,1.1,9.3,,,285,14.8,37,1016.5,
2022-04-12,5.2,0.3,9,,,133,9.8,27.8,1020.8,
2022-04-13,8.1,5.5,11.1,,,136,20.5,40.8,1018.3,
2022-04-14,9.4,7.3,12.6,,,221,10.8,25.9,1017.2,
2022-04-15,6.9,4.8,8.1,,,0,10.9,35.2,1026.3,
2022-04-16,6.4,0.7,11.2,,,343,8.5,27.8,1036.1,
2022-04-17,7.4,2.4,11.4,,,343,8,22.2,1031.2,
2022-04-18,6.9,2.9,10.6,,,239,8.3,25.9,1023.3,
2022-04-19,8.5,4.3,13.3,,,179,6.5,22.2,1020,
2022-04-20,9.7,5.7,15.2,,,322,11.5,29.6,1020.3,
2022-04-21,10.4,6.3,15.5,,,29,13.2,29.6,1018.5,
2022-04-22,10.6,6.7,16.4,,,50,20.1,35.2,1016.6,
2022-04-23,8.8,5.5,13.6,,,49,12.2,29.6,1015.3,
2022-04-24,8.9,6.7,12.1,,,58,14.7,35.2,1012.4,
2022-04-25,7.6,3.9,10.9,,,14,14.9,29.6,1014.2,
2022-04-26,8.5,2.7,12.7,,,340,7.1,22.2,1017.3,
2022-04-27,7.7,4.4,10.6,,,123,12.1,29.6,1024.5,
2022-04-28,8.7,3.6,14.2,,,205,12.2,31.5,1028.2,
2022-04-29,8.7,3.2,12.5,,,223,9.5,27.8,1027.9,
2022-04-30,9.7,4.4,14,,,291,7.9,25.9,1024.2,
2022-05-01,9.9,5.4,13.8,,,261,6.3,22.2,1023,
2022-05-02,10.3,3.2,14.6,,,254,14.9,35.2,1019.3,
2022-05-03,10.7,8.2,13.3,,,273,11.1,33.3,1016.3,
2022-05-04,9.7,6.9,11.9,,,158,13.1,31.5,1018.8,
2022-05-05,10.7,3.4,15.1,,,274,9.3,27.8,1020.1,
2022-05-06,12,6.2,16.3,,,248,14.5,29.6,1022.8,
2022-05-07,13.4,9.4,16.9,,,272,17.9,40.8,1020.7,
2022-05-08,11.4,4.1,16.5,,,331,11.8,24.1,1025.9,
2022-05-09,11.5,8.8,14.5,,,144,20.5,35.2,1029.7,
2022-05-10,13.4,10.7,18.8,,,181,20.3,38.9,1017,
2022-05-11,12.2,10.2,16.1,,,228,16.1,33.3,1009.1,
2022-05-12,12.4,9.9,16,,,258,25.7,55.5,1009.8,
2022-05-13,11.5,8.3,14.4,,,241,20.9,38.9,1012.9,
2022-05-14,12.9,10.5,15.1,,,270,29.3,59.3,1014.6,
2022-05-15,12.6,8.7,17,,,316,15.4,33.3,1021,
2022-05-16,12.4,7.1,16.8,,,2,8.4,18.5,1021.5,
2022-05-17,13.1,9.2,17.3,,,104,13.2,31.5,1023.5,
2022-05-18,12,8.9,14.7,,,130,22.8,40.8,1026.1,
2022-05-19,16.4,12.2,20.7,,,155,10.3,25.9,1018.3,
2022-05-20,14.9,13.2,16.7,,,306,11.3,31.5,1015.6,
2022-05-21,12.3,10.5,14.6,,,298,16.8,35.2,1011.5,
2022-05-22,12.5,8.8,16.3,,,289,9.7,29.6,1015.1,
2022-05-23,13.7,9.9,16.6,,,125,17,42.6,1011,
2022-05-24,14.1,11.9,17.2,,,169,23.6,46.3,1002.9,
2022-05-25,13.5,10.6,17.1,,,216,18.8,33.3,1010.9,
2022-05-26,13.7,11.2,16.2,,,251,28.5,58.7,1010.2,
2022-05-27,11.2,9,13.4,2,,266,27.7,75.2,1007.8,
2022-05-28,12.3,8.6,16.3,1.9,,290,24.2,50,1006.8,
2022-05-29,13.3,10,16.3,0.9,,253,10.6,37.1,1009.1,
2022-05-30,12,10.4,13.8,1.6,,121,11.8,33.8,1011.3,
2022-05-31,12.1,10.4,14.2,0,,151,8.8,31,1013.8,
2022-06-01,12.3,7.3,15.3,0,,221,7.8,35.3,1013.1,
2022-06-02,11.6,7.7,15,0.2,,248,19.6,42.5,1016,
2022-06-03,12.7,11.1,15.7,0,,225,15.2,36.4,1020.7,
2022-06-04,13.4,7.1,16.5,0,,145,7.4,25.6,1022.5,
2022-06-05,15.4,9.3,19.4,0,,142,8.5,27.4,1021.3,
2022-06-06,15.2,13.7,18.3,1.5,,109,13,38.2,1014.2,
2022-06-07,14.8,12.8,16.7,0,,160,15.3,45.7,1011.2,
2022-06-08,14.2,11.1,16.7,0,,188,16.4,34.9,1008.7,
2022-06-09,16.8,13.1,20,0,,134,11.7,32.4,1010.4,
2022-06-10,16.6,13.2,20.4,0,,239,15.2,31,1019.1,
2022-06-11,17.6,14.6,22.1,0.8,,212,14.6,35.3,1019.6,
2022-06-12,15.8,10.6,21.8,0.8,,240,16,46.1,1018.6,
2022-06-13,14.5,11.8,17.7,0,,268,20.6,44.3,1015.5,
2022-06-14,14.5,10.1,18.2,0,,272,19.9,38.9,1018.4,
2022-06-15,15.6,12.5,18.9,0,,261,12.6,24.1,1019.6,
2022-06-16,16.5,10.6,20.9,0,,284,15,33.3,1019.2,
2022-06-17,17.5,11.9,22.5,0,,254,14.7,33.3,1021.4,
2022-06-18,18.4,16,22.7,0.2,,264,18.1,33.3,1013.9,
2022-06-19,13.2,11.1,15.8,16.3,,332,9.4,22.2,1012,
2022-06-20,13.6,10.4,17,2,,284,8.3,24.1,1011.2,
2022-06-21,16.5,11.6,20.7,0,,280,16.5,31.5,1011.7,
2022-06-22,16.1,13.3,19,0,,257,12.6,25.9,1012.8,
2022-06-23,16.3,10.1,20.6,0,,189,11.6,25.9,1015.8,
2022-06-24,20.1,14.2,24.9,0,,101,16.3,40.8,1011.9,
2022-06-25,20.9,18.8,24.1,0,,141,10.5,24.1,1012,
2022-06-26,21.6,18.6,25.8,0.9,,127,11.9,31.5,1015.4,
2022-06-27,22.9,18.8,27.7,0,,97,12.2,31.5,1014.5,
2022-06-28,18.1,16.3,20.4,3.6,,340,14.5,37,1019.3,
2022-06-29,19.2,14.8,22.9,0,,139,7.2,20.4,1020,
2022-06-30,19.8,17.1,23.2,0,,97,9,25.9,1015.8,
2022-07-01,18.3,15.4,20.6,6.5,,164,13.2,31.5,1014.2,
2022-07-02,18.6,14.9,22.9,1.4,,230,18.9,35.2,1020.8,
2022-07-03,20.4,17.4,23.3,0,,139,21.6,37,1018.1,
2022-07-04,17.6,13.5,21.4,1.2,,239,17.6,38.9,1015.7,
2022-07-05,16.6,14.1,21,0.8,,239,20,37,1017.7,
2022-07-06,15.8,11.4,19.2,0,,263,20.9,42.6,1017.9,
2022-07-07,17.1,14.6,20.7,5.4,,279,19.6,40.8,1013.2,
2022-07-08,16.9,14.1,20.3,0,,282,19.6,40.8,1021.6,
2022-07-09,16.3,14.6,19,0,,278,27.4,51.8,1018.9,
2022-07-10,16.9,12.2,20.8,0,,299,22.2,46.3,1016.6,
2022-07-11,18.8,14.1,23,0,,326,15.6,33.3,1020,
2022-07-12,20.3,15.2,25.3,0,,301,14.2,29.6,1021.5,
2022-07-13,21.1,16.3,26,0,,263,23.4,46.3,1015.4,
2022-07-14,16,13.6,18.9,0,,271,23.1,48.2,1014.4,
2022-07-15,16.2,12.5,20.1,0,,272,26.4,48.2,1014.3,
2022-07-16,16.3,12.3,20.9,1.6,,282,23.7,46.3,1015.6,
2022-07-17,17.2,13,21.2,0,,272,19.5,38.9,1022.9,
2022-07-18,18.3,15.7,22.3,0,,228,17.1,35.2,1021.7,
2022-07-19,20.6,15.2,24.1,0,,176,10,25.9,1019.7,
2022-07-20,22.5,14.8,28.3,0,,130,13.5,37,1019,
2022-07-21,23.2,20.1,26.9,0,,159,17.1,35.2,1014.2,
2022-07-22,18.3,16.4,22.3,0,,223,20.5,35.2,1015,
2022-07-23,15.2,13.9,17.1,3.5,,241,20,35.2,1015.2,
2022-07-24,16.7,14,19.5,0,,211,14.9,35.2,1017.9,
2022-07-25,20,17,25.3,1.4,,164,16,37,1009.1,
2022-07-26,16.7,14.2,19.3,0.9,,253,24.5,50,1008.6,
2022-07-27,14.9,12.6,17.8,0,,262,23.6,42.6,1013.4,
2022-07-28,14.8,9.4,18.3,0,,229,9.9,27.8,1019.7,
2022-07-29,17,13.5,21,0,,124,11.5,25.9,1021.9,
2022-07-30,18.1,14.5,22.7,0,,112,13.9,29.6,1019.7,
2022-07-31,17.5,14.5,20.4,0,,138,14.4,31.5,1016.3,
2022-08-01,17.8,14.3,21.3,4.5,,232,11.7,35.2,1013.7,
2022-08-02,15.4,9.3,20,0,,208,13.4,35.2,1017.1,
2022-08-03,21,16.8,26.1,0,,179,18.6,37,1014.6,
2022-08-04,22.7,17.1,28.3,4.6,,152,11.6,29.6,1013.7,
2022-08-05,17.6,14.7,20,7.2,,301,12.6,27.8,1014.2,
2022-08-06,16.1,11.4,19.7,0,,263,21.4,44.5,1022.2,
2022-08-07,15.3,9.9,18.2,0,,234,14.1,31.5,1024.7,
2022-08-08,17,12.9,21.4,0,,213,7,27.8,1025.4,
2022-08-09,17.9,13.1,21.9,0,,58,7.5,20.4,1028.9,
2022-08-10,18.3,13.3,22,0,,133,8.6,27.8,1028.7,
2022-08-11,19.8,14,24.4,0,,194,9.2,25.9,1025.9,
2022-08-12,20.7,14.9,26.5,0,,156,6.1,22.2,1023.9,
2022-08-13,21.5,16.3,27.7,0,,102,6.2,22.2,1021.2,
2022-08-14,22.5,17.2,27.7,0,,88,9.6,24.1,1015.5,
2022-08-15,22.7,18.2,27.6,0.1,,93,13.9,29.6,1008,
2022-08-16,21.8,19.7,25.3,0.8,,144,14.9,35.2,1007.4,
2022-08-17,21.4,17.2,24.7,0,,150,9.2,20.4,1012.6,
2022-08-18,22.2,18.6,27.6,0,,96,13.4,29.6,1012.7,
2022-08-19,21.1,19.4,22.9,1.4,,351,7.4,27.8,1011.7,
2022-08-20,20,18.2,21.8,0,,329,14.1,31.5,1013.3,
2022-08-21,19.5,13.9,23.6,0,,242,11.3,31.5,1014.9,
2022-08-22,18.2,12.3,21.1,0,,60,7.3,20.4,1018.5,
2022-08-23,19.7,16.6,24.3,0,,99,9.3,22.2,1020.8,
2022-08-24,20,16.3,23.8,0,,111,9.4,22.2,1023.3,
2022-08-25,19.8,17.3,22.9,0.1,,78,14.8,29.6,1022.8,
2022-08-26,21.1,18.7,24.2,0.2,,125,11.1,24.1,1016.6,
2022-08-27,19.8,18.6,20.3,6.5,,348,10.5,29.6,1013.4,
2022-08-28,18.9,16.6,21.4,0.1,,274,14.8,35.2,1014,
2022-08-29,17,15.6,18.5,0,,8,18.2,38.9,1018.9,
2022-08-30,17.1,14.2,19.7,0,,10,19.1,33.3,1024.4,
2022-08-31,16.7,12.4,20,0,,14,15.3,27.8,1026.2,
2022-09-01,16.3,12.4,19.5,0,,47,9.8,22.2,1025.5,
2022-09-02,15.8,10.9,20.1,0,,28,10.8,27.8,1023.2,
2022-09-03,16.8,15.2,19.2,0.2,,101,22.3,35.2,1022.9,
2022-09-04,17,14.4,20.2,0,,100,21.2,37,1025.9,
2022-09-05,17.3,14.6,20.7,0,,101,21.9,38.9,1028.9,
2022-09-06,16.7,15,19.2,0,,105,21.9,37,1025.3,
2022-09-07,16.7,13.7,20.6,0,,92,22.8,40.8,1018.7,
2022-09-08,16.8,14.7,19.8,1.3,,84,34.2,51.8,1014.8,
2022-09-09,15.8,13.5,18.5,10.3,,117,21.1,51.8,1011.2,
2022-09-10,16.6,14.4,18.7,0,,37,15,25.9,1013.6,
2022-09-11,15.9,13.3,17.7,0,,353,10.6,27.8,1016.7,
2022-09-12,14.9,10.1,18.5,0,,218,10.7,31.5,1016.1,
2022-09-13,16.7,14.9,18.9,3.8,,231,27.2,46.3,1004.5,
2022-09-14,15.2,13.3,17.2,0,,256,24.5,44.5,1001,
2022-09-15,13.6,11.9,15.9,0,,263,26,53.7,997.7,
2022-09-16,12.3,10.8,16.3,0.3,,257,21.2,42.6,997.5,
2022-09-17,13.2,9.9,16.5,0,,293,14.1,35.2,1001,
2022-09-18,11.6,9.6,13.5,1.8,,280,9,29.6,1003,
2022-09-19,12.9,9.7,16.9,0,,322,16.9,42.6,1010.5,
2022-09-20,12.2,9.1,16.1,0,,315,14.2,33.3,1018.9,
2022-09-21,10.7,6.2,15.1,0,,339,5.1,18.5,1025.7,
2022-09-22,11.7,6,16.5,0,,200,9.6,27.8,1024.2,
2022-09-23,13.6,10.5,15.6,0,,188,15.1,35.2,1017.9,
2022-09-24,14.4,12.9,15.8,0,,166,10.6,25.9,1013.4,
2022-09-25,13.3,9.9,16.4,0,,199,9.5,25.9,1011.1,
2022-09-26,12.5,10.8,14.6,0.3,,204,22.4,44.5,1000,
2022-09-27,12.6,11.6,13.3,6.4,,154,23.2,44.5,993.4,
2022-09-28,10.9,8.9,12.4,2.9,,268,9.1,20.4,995.2,
2022-09-29,11.2,9.7,13.1,6.4,,192,14.7,33.3,999.9,
2022-09-30,12.2,10.3,14,0,,157,17.6,37,1008.6,
2022-10-01,12.3,10.6,13.4,6.8,,192,22.5,42.6,1002.4,
2022-10-02,12.4,10,15.3,0,,268,20,55.5,1007.6,
2022-10-03,12.8,10.7,14.9,0,,291,19.2,38.9,1017.7,
2022-10-04,12.3,8,16.1,0,,237,13.9,29.6,1018.3,
2022-10-05,14.6,13.6,16.1,0,,199,21.2,40.8,1011.8,
2022-10-06,14.6,12.6,16.5,0.2,,236,31.4,53.7,1017.5,
2022-10-07,13.3,11.1,15.6,0,,207,25.4,42.6,1019.4,
2022-10-08,12.9,9.3,15.9,0.5,,240,22.4,38.9,1012.6,
2022-10-09,10.7,7.4,14.9,0,,228,14.4,27.8,1022.6,
2022-10-10,12.4,10.8,13.3,3.2,,177,24.9,42.6,1015.6,
2022-10-11,10.7,8.5,13.4,0,,254,21.2,46.3,1020,
2022-10-12,10.6,7.2,14,0.1,,213,13.1,27.8,1024.3,
2022-10-13,12.2,11.4,13.2,0.3,,178,16.7,33.3,1017.5,
2022-10-14,12.3,9.8,14,0,,193,11.1,27.8,1012.5,
2022-10-15,13.5,12.8,15.2,0,,180,15.7,35.2,1006.2,
2022-10-16,13.6,11.1,16.3,2.3,,210,24.2,42.6,1011,
2022-10-17,12.4,7.5,16,1.3,,183,14.6,35.2,1020.3,
2022-10-18,12.9,11.1,14.9,0.1,,248,20,38.9,1021.9,
2022-10-19,8.6,3.3,11.5,0,,330,15.1,33.3,1027.4,
2022-10-20,8.4,2.7,11,0,,118,19.5,46.3,1023.9,
2022-10-21,11,9.6,12.1,1.8,,136,17.7,48.2,1011.5,
2022-10-22,12.9,11.6,14.9,0.3,,203,8.6,20.4,1010.7,
2022-10-23,12.4,11.1,14,0.2,,210,12,27.8,1013.6,
2022-10-24,13.6,11.4,15.2,4.4,,151,21,37,1006.4,
2022-10-25,13.2,11.6,15.1,0,,224,21.1,38.9,1009.5,
2022-10-26,12,9.8,13.3,0,,204,13.1,25.9,1016.8,
2022-10-27,13.5,11.2,15.3,3.3,,196,14.9,29.6,1021.5,
2022-10-28,13.8,11.3,16.5,0,,184,11.9,29.6,1017.1,
2022-10-29,13.5,11.5,15.5,0.1,,252,18.2,38.9,1017.4,
2022-10-30,12.8,11.3,15.2,0,,159,9.2,29.6,1017.7,
2022-10-31,13.1,10.3,15.6,0,,225,6.8,20.4,1019.7,
2022-11-01,12.5,10.6,13.8,0.1,,154,21,42.6,1014.5,
2022-11-02,11.3,9.4,13.2,0,,212,21.6,40.8,1013.9,
2022-11-03,11.1,9.1,11.9,0,,168,26.3,44.5,1012.5,
2022-11-04,10.8,8.7,11.8,1.4,,168,21.6,44.5,1005,
2022-11-05,9.4,7,12.8,0,,235,17.1,35.2,1011.4,
2022-11-06,9.9,8.6,11.1,0.5,,194,26,42.6,1010.5,
2022-11-07,11.1,10,12.1,0.4,,205,27.3,44.5,1005.9,
2022-11-08,12.3,11.8,13,0,,195,21.1,37,1007.2,
2022-11-09,12.3,10.4,14.4,0.5,,195,20.9,33.3,1005.7,
2022-11-10,11.2,9.4,12.6,0,,227,23.8,38.9,1015.5,
2022-11-11,12.7,12,13.6,0,,225,24.6,42.6,1022.9,
2022-11-12,12.9,12.2,14.4,0,,240,14.3,35.2,1029.8,
2022-11-13,11.1,10.5,12.1,0.1,,167,9.7,24.1,1029.9,
2022-11-14,10,9.1,11.3,0.1,,115,21.9,37,1021.6,
2022-11-15,9.6,9.2,10,0,,107,23.1,44.5,1014,
2022-11-16,8.4,6.6,9.3,0,,90,35.5,57.4,1011.8,
2022-11-17,5.9,5.3,6.5,0,,95,35.3,57.4,1008.7,
2022-11-18,4.1,2.1,6.2,0,,56,25.5,50,1012.8,
2022-11-19,2,1.2,2.7,0,,10,27.9,42.6,1014.2,
2022-11-20,-0.4,-3.7,1,0.2,,24,18.8,40.8,1009.4,
2022-11-21,0.5,-1.8,1.8,1.7,,241,11,27.8,1001.7,
2022-11-22,3.4,2.4,4.5,0,,122,27.9,46.3,1003.4,
2022-11-23,6.1,4.2,7.4,0.1,,117,27.6,42.6,1004.6,
2022-11-24,6.3,5.3,7.3,0.1,,137,19,38.9,1010.4,
2022-11-25,7.1,6.7,7.4,1.1,,127,21.2,35.2,1017.4,
2022-11-26,7.2,6.2,8.4,0.6,,164,10.1,29.6,1025.9,
2022-11-27,7.5,6.6,8.1,0.1,,156,17.8,42.6,1024.9,
2022-11-28,7,6,7.7,0,,121,31.2,46.3,1019.5,
2022-11-29,5.6,4.3,6.5,0.1,,87,22.5,38.9,1022.8,
2022-11-30,4.4,3.7,5.2,0,,59,17.4,31.5,1028.4,
2022-12-01,4,3.5,4.6,0,,57,14.6,25.9,1031.1,
2022-12-02,3.8,2.9,4.6,0,,47,20,35.2,1031.1,
2022-12-03,2.2,1.2,3,2.2,,47,27.3,38.9,1028.8,
2022-12-04,2.5,1.9,3.7,0.2,,48,26.7,42.6,1026.5,
2022-12-05,3.4,2.7,4.3,3.4,,37,24,42.6,1022.2,
2022-12-06,2.4,0.6,3.1,0,,340,12.4,27.8,1014.7,
2022-12-07,0.2,-2.6,1.7,1.6,,310,9.8,27.8,1007.2,
2022-12-08,-3.1,-6.1,1,0.2,,233,5.8,18.5,1005.9,
2022-12-09,0,-2.5,1.3,0,,205,14.3,29.6,1007.1,
2022-12-10,0.8,-0.1,1.6,0,,256,8.6,18.5,1011,
2022-12-11,-3,-5.1,0.5,0,,14,11,25.9,1012.3,
2022-12-12,-3.7,-5.1,-2.5,0,,333,15.1,38.9,1012,
2022-12-13,-1.8,-4.2,1,0,,269,14.1,35.2,1009.3,
2022-12-14,0.3,-0.4,1.5,0,,219,23.4,44.5,1002.2,
2022-12-15,-1.5,-8,0.2,0,,280,12.6,29.6,1005.5,
2022-12-16,-4.1,-7,-2,0,,38,10,18.5,1016.9,
2022-12-17,-3.3,-8,0,0.1,,207,11.8,31.5,1024.2,
2022-12-18,-0.5,-2,0.1,0,,204,22.7,38.9,1028.7,
2022-12-19,1.5,-1,4.1,12.7,,171,27.6,42.6,1017.9,
2022-12-20,5.7,5,7.3,5,,201,18,33.3,1009.3,
2022-12-21,5.1,3.9,7.3,0.3,,223,14.7,29.6,1007,
2022-12-22,5.2,3.8,5.8,0.6,,213,17.2,35.2,1001,
2022-12-23,3.9,0.3,6.1,0,,293,15.4,33.3,1002.4,
2022-12-24,0.9,-2.8,3.1,0,,93,12,25.9,1011.2,
2022-12-25,4.6,3.1,5.4,1.4,,153,19.8,35.2,1014.6,
2022-12-26,5.6,3.7,7.3,3.5,,174,15.8,46.3,1006.4,
2022-12-27,3.5,2.4,4.6,0.2,,241,24.1,40.8,1013.4,
2022-12-28,5.2,3.8,6.6,8.6,,203,24.7,44.5,1006.3,
2022-12-29,7.1,5.9,9.2,5.6,,204,29.4,44.5,997.3,
2022-12-30,6.1,5.3,6.8,1.4,,206,30.2,51.8,1003.2,
2022-12-31,8.2,6.2,9.6,5.3,,206,21.6,48.2,1000,
